"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"ATG",2011,"Both",1,0.8963,0,0.02632,0.07756,0,0.02493,0,0,0.3795,0.2036,0.02493,0.05125,0.05298,0.05298,0,0.10596,0
"ATG",2012,"Both",1,0.85783,0,0,0,0,0,0,0,0.41869,0.14381,0,0,0,0,0,0.4375,0
"ATG",2013,"Both",1,0.82192,0,0,0,0,0,0,0,0.5644,0.10227,0,0,0,0,0,0.33333,0
"ATG",2014,"Both",1,0.78875,0,0,0.1875,0,0,0,0,0.375,0,0,0,0,0,0,0.4375,0
"ATG",2015,"Both",1,0.75947,0,0,0.22222,0,0,0,0,0.77778,0,0,0,0,0,0,0,0
"ATG",2016,"Both",1,0.73406,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0
"ATG",2017,"Both",1,0.70962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ATG",2018,"Both",1,0.68751,0,0,0.24074,0,0,0,0,0.75926,0,0,0,0,0,0,0,0
"ATG",2019,"Both",1,0.66727,0,0,0.24074,0,0,0,0,0.75926,0,0,0,0,0,0,0,0
"ATG",2020,"Both",1,0.64822,0,0,0.24074,0,0,0,0,0.75926,0,0,0,0,0,0,0,0
"ATG",2021,"Both",1,0.63072,0,0,0.24074,0,0,0,0,0.75926,0,0,0,0,0,0,0,0
"AUS",2000,"Both",169,0.63182,0,0,0.00545,0,0.03873,0,0,0.2904,0.08063,0,0.23395,0.13688,0.03308,0,0.18087,0
"AUS",2001,"Both",163,0.60884,0,0,0.01844,0,0.04237,0,0,0.28165,0.06479,0.01199,0.25553,0.13849,0.04217,0,0.1386,0.00598
"AUS",2002,"Both",157,0.58719,0,0,0,0,0.04724,0,0,0.29412,0.07822,0.02945,0.26058,0.11202,0.05014,0,0.12248,0.00574
"AUS",2003,"Both",150,0.56721,0,0,0.04683,0,0.02683,0,0,0.20025,0.04683,0.00666,0.28733,0.18284,0.03266,0,0.16977,0
"AUS",2004,"Both",145,0.54884,0,0,0.01376,0,0.03961,0,0,0.36569,0.0717,0.00688,0.25309,0.09851,0.02596,0,0.11848,0.00633
"AUS",2005,"Both",140,0.5316,0,0,0.01257,0,0.03503,0,0,0.29288,0.07361,0.01648,0.25978,0.12961,0.04335,0,0.13446,0.00222
"AUS",2006,"Both",136,0.51583,0,0,0.014,0,0.03447,0,0,0.27685,0.0831,0.04155,0.22191,0.17086,0.04084,0,0.11641,0
"AUS",2007,"Both",132,0.5013,0,0,0,0,0.02326,0,0,0.29839,0.06776,0.01568,0.29906,0.09,0.08666,0,0.11918,0
"AUS",2008,"Both",130,0.48794,0,0,0,0,0.04145,0,0,0.3465,0.11707,0.01384,0.24246,0.09815,0.02808,0,0.11244,0
"AUS",2009,"Both",127,0.47531,0.00708,0,0.00708,0,0.03667,0,0,0.28866,0.07176,0.01467,0.20992,0.12529,0.04494,0,0.19392,0
"AUS",2010,"Both",126,0.46316,0,0,0.01404,0,0.06328,0.00699,0,0.26928,0.07452,0.02103,0.32308,0.11724,0.04838,0,0.06215,0
"AUS",2011,"Both",125,0.45129,0.0064,0,0.0259,0,0.02649,0,0,0.30066,0.0518,0.02649,0.26254,0.13233,0.03936,0,0.11415,0.01387
"AUS",2012,"Both",124,0.43938,0,0,0.00749,0,0.02909,0,0,0.3223,0.07316,0.00749,0.2644,0.11059,0.05241,0,0.13306,0
"AUS",2013,"Both",124,0.42744,0.00711,0,0.04292,0,0.04277,0,0,0.3279,0.05719,0.02139,0.21406,0.1538,0.02806,0,0.10479,0
"AUS",2014,"Both",124,0.41529,0,0,0.00741,0,0.02822,0,0,0.29392,0.0782,0.02176,0.27259,0.14172,0.03618,0,0.11278,0.00724
"AUS",2015,"Both",123,0.40263,0,0,0.02918,0,0.02194,0,0,0.28969,0.05604,0.02218,0.30977,0.05709,0.05709,0,0.14985,0.00718
"AUS",2016,"Both",121,0.38984,0.0088,0,0.02659,0,0.01797,0,0,0.3906,0.06217,0.01779,0.28318,0.06711,0.04189,0,0.08389,0
"AUS",2017,"Both",119,0.37705,0,0,0.02351,0,0.05624,0.00853,0,0.29663,0.06546,0.00853,0.30239,0.09574,0.04852,0,0.08679,0.00765
"AUS",2018,"Both",116,0.36441,0.00293,0,0.02643,0,0.03205,0.00284,0,0.32564,0.06122,0.01616,0.29845,0.07332,0.04917,0,0.10684,0.00494
"AUS",2019,"Both",114,0.35221,0.00293,0,0.02643,0,0.03205,0.00284,0,0.32564,0.06122,0.01616,0.29845,0.07332,0.04917,0,0.10684,0.00494
"AUS",2020,"Both",110,0.34053,0.00293,0,0.02643,0,0.03205,0.00284,0,0.32564,0.06122,0.01616,0.29845,0.07332,0.04917,0,0.10684,0.00494
"AUS",2021,"Both",107,0.32944,0.00293,0,0.02643,0,0.03205,0.00284,0,0.32564,0.06122,0.01616,0.29845,0.07332,0.04917,0,0.10684,0.00494
"AUT",2000,"Both",58,0.6104,0,0,0.03234,0,0.03234,0,0,0.15076,0.18907,0,0.16128,0.11254,0.03279,0,0.28888,0
"AUT",2001,"Both",55,0.58836,0,0.02121,0,0,0.04267,0,0,0.29758,0.10642,0.04242,0.21309,0.1703,0,0,0.1063,0
"AUT",2002,"Both",52,0.56777,0,0,0,0,0,0,0.02128,0.16622,0.20944,0,0.20811,0.08245,0.08311,0,0.22939,0
"AUT",2003,"Both",49,0.54853,0,0,0,0,0.04732,0,0,0.16518,0.09464,0,0.28571,0.16875,0,0,0.23839,0
"AUT",2004,"Both",47,0.53058,0,0,0.03225,0,0.09676,0,0.01607,0.30658,0.1615,0,0.17734,0.12902,0.01618,0,0.06429,0
"AUT",2005,"Both",44,0.51326,0.01521,0,0,0,0.10863,0,0,0.34324,0.0782,0.01593,0.17233,0.06299,0.04706,0,0.14048,0.01593
"AUT",2006,"Both",42,0.49713,0,0,0.02251,0,0.02251,0,0,0.20826,0.15947,0.02439,0.28143,0.0469,0.02251,0,0.21201,0
"AUT",2007,"Both",40,0.48184,0,0,0,0,0.05962,0,0,0.24989,0.13985,0,0.38514,0.05611,0,0,0.10938,0
"AUT",2008,"Both",38,0.46739,0,0,0,0,0.05709,0,0,0.31494,0.17063,0,0.25849,0.02823,0.02823,0,0.1424,0
"AUT",2009,"Both",37,0.45392,0,0,0,0,0.0235,0,0,0.19088,0.19088,0,0.23789,0.11966,0.04701,0,0.16667,0.0235
"AUT",2010,"Both",36,0.44079,0,0,0,0,0.03199,0,0,0.37253,0.07296,0,0.39373,0.04924,0,0,0.07955,0
"AUT",2011,"Both",35,0.42874,0,0,0.02623,0,0.08317,0,0,0.16188,0.13788,0,0.27575,0.13131,0,0,0.18378,0
"AUT",2012,"Both",34,0.41686,0,0,0,0,0.03137,0,0,0.3573,0.24377,0,0.19109,0.02941,0.08824,0,0.05882,0
"AUT",2013,"Both",33,0.40541,0,0,0,0,0.09297,0,0,0.28328,0.29469,0,0.2213,0,0,0,0.10776,0
"AUT",2014,"Both",32,0.39446,0,0,0.02545,0,0.02545,0,0,0.4033,0.07595,0.02506,0.32735,0.02349,0,0,0.09395,0
"AUT",2015,"Both",31,0.38371,0,0,0,0,0.04333,0,0,0.17333,0.17333,0,0.37,0.12,0,0,0.12,0
"AUT",2016,"Both",31,0.37315,0,0,0.09412,0,0.09278,0,0,0.21293,0.06008,0.03004,0.34109,0,0.02753,0,0.14143,0
"AUT",2017,"Both",30,0.36309,0,0,0,0,0,0,0.03846,0.22847,0.07635,0,0.26808,0.09472,0.07692,0,0.21699,0
"AUT",2018,"Both",30,0.35325,0,0,0.03137,0,0.04537,0,0.01282,0.20491,0.10325,0.01001,0.32639,0.07157,0.03482,0,0.15947,0
"AUT",2019,"Both",29,0.34361,0,0,0.03137,0,0.04537,0,0.01282,0.20491,0.10325,0.01001,0.32639,0.07157,0.03482,0,0.15947,0
"AUT",2020,"Both",28,0.33388,0,0,0.03137,0,0.04537,0,0.01282,0.20491,0.10325,0.01001,0.32639,0.07157,0.03482,0,0.15947,0
"AUT",2021,"Both",28,0.32435,0,0,0.03137,0,0.04537,0,0.01282,0.20491,0.10325,0.01001,0.32639,0.07157,0.03482,0,0.15947,0
"AZE",2000,"Both",605,3.37947,0.01963,4e-05,0.02203,0,0.02862,0.06177,0.16431,0.15044,0.06218,0.02025,0.14366,0.13541,0.06741,0.00105,0.11829,0.00492
"AZE",2001,"Both",500,2.90503,0.02021,1e-04,0.02421,0,0.03725,0.07055,0.06035,0.17344,0.07131,0.02273,0.16567,0.14686,0.07481,0.00057,0.13196,0
"AZE",2002,"Both",460,2.79787,0.01888,2e-04,0.02384,0,0.04176,0.07151,0.0581,0.1766,0.07231,0.02267,0.16868,0.14164,0.0736,0,0.13022,0
"AZE",2003,"Both",430,2.74732,0.01772,0.00036,0.02266,0,0.04516,0.0715,0.07729,0.175,0.07141,0.02215,0.16697,0.13387,0.0707,0,0.12523,0
"AZE",2004,"Both",395,2.65035,0.01728,0.00063,0.02359,0,0.05246,0.06756,0.08429,0.17479,0.07117,0.02198,0.16655,0.12854,0.06875,0.00078,0.12163,0
"AZE",2005,"Both",358,2.51132,0.01758,0.00112,0.02724,0,0.05873,0.06208,0.08179,0.17656,0.07178,0.02219,0.16783,0.12565,0.06784,0,0.11962,0
"AZE",2006,"Both",361,2.62688,0.01597,0.00131,0.03267,0,0.05818,0.04507,0.17088,0.16087,0.06526,0.02014,0.15248,0.11041,0.06028,0.00047,0.10601,0
"AZE",2007,"Both",278,2.07734,0.01892,0.00352,0.0512,0,0.08574,0.03656,0,0.19396,0.07844,0.02412,0.18331,0.12786,0.07076,0.00138,0.12425,0
"AZE",2008,"Both",257,1.95686,0.01873,0.00377,0.03778,0,0.07886,0.05525,0,0.19761,0.07964,0.02434,0.18621,0.12474,0.07009,0,0.12299,0
"AZE",2009,"Both",243,1.85351,0.0183,0.00561,0.0256,0,0.06989,0.07274,0,0.20092,0.08069,0.02447,0.1889,0.12125,0.06928,0.00087,0.12148,0
"AZE",2010,"Both",236,1.76851,0.01768,0.00527,0.02156,0,0.06306,0.08177,0,0.20404,0.08169,0.02453,0.19156,0.11759,0.06841,0.00248,0.11982,0.00054
"AZE",2011,"Both",234,1.70126,0.01704,0.00642,0.02446,0,0.06505,0.07374,0,0.20784,0.08297,0.02463,0.1949,0.11431,0.06775,0.00256,0.11833,0
"AZE",2012,"Both",237,1.65172,0.01639,0.00588,0.03957,0,0.07224,0.05014,0,0.2122,0.08448,0.02475,0.1988,0.11136,0.06726,0,0.11692,0
"AZE",2013,"Both",244,1.61853,0.01568,0.0056,0.03858,0,0.07062,0.05037,0,0.21575,0.0857,0.02477,0.20202,0.10815,0.06657,0.00127,0.11492,0
"AZE",2014,"Both",252,1.59868,0.01513,0.00567,0.03986,0,0.06953,0.04778,0,0.21983,0.08715,0.02485,0.20565,0.10543,0.06608,0,0.11305,0
"AZE",2015,"Both",260,1.58699,0.01476,0.00588,0.02994,0,0.06398,0.06142,0,0.22307,0.08832,0.02495,0.20858,0.10272,0.06547,0,0.11091,0
"AZE",2016,"Both",268,1.57985,0.01446,0.00461,0.03092,0,0.06404,0.06029,0,0.22603,0.08943,0.02508,0.21134,0.10017,0.06487,0,0.10877,0
"AZE",2017,"Both",276,1.57312,0.01429,0.00475,0.03198,0,0.06274,0.0592,0,0.22894,0.09046,0.02523,0.21384,0.09764,0.06418,0,0.10677,0
"AZE",2018,"Both",281,1.56296,0.01417,0.00476,0.03276,0,0.06154,0.05876,0,0.23166,0.09139,0.02539,0.21611,0.09511,0.06344,0,0.10492,0
"AZE",2019,"Both",283,1.5487,0.01392,0.00314,0.03248,0,0.06125,0.05892,0,0.23484,0.09247,0.02549,0.21872,0.09266,0.06272,0,0.10339,0
"AZE",2020,"Both",282,1.5299,0.01376,0.00312,0.03222,0,0.05946,0.05911,0,0.23792,0.09343,0.02559,0.22098,0.09014,0.06198,0.00031,0.10197,0
"AZE",2021,"Both",276,1.50635,0.01364,0.00314,0.03127,0,0.05742,0.06039,0,0.24095,0.09439,0.0257,0.22323,0.0877,0.06128,0.00032,0.10055,0
"BDI",2000,"Both",7925,39.16489,0.11745,0.04192,0.1026,0.28395,0.38326,0.00789,0.01576,0.00722,0.00786,0.00862,5e-04,0.00106,0.00324,0.01749,0.00119,0
"BDI",2001,"Both",7403,36.26636,0.12597,0.0448,0.10683,0.28317,0.37736,0.00861,0.00195,0.00974,0.00947,0.01028,0.00078,0.00142,0.0044,0.01347,0.00177,0
"BDI",2002,"Both",6839,33.37869,0.12996,0.046,0.1058,0.29795,0.35257,0.00928,0.00146,0.01327,0.01107,0.01218,0.00122,0.00188,0.0059,0.00879,0.00267,0
"BDI",2003,"Both",6233,30.57362,0.14849,0.04449,0.11663,0.21584,0.37284,0.0093,0.01104,0.02059,0.01434,0.01642,0.00215,0.00278,0.00882,0.01163,0.00462,0
"BDI",2004,"Both",5632,27.12895,0.15494,0.04211,0.11836,0.21241,0.36039,0.00967,0.00332,0.02989,0.01735,0.02065,0.00353,0.00382,0.01235,0.00359,0.00756,6e-05
"BDI",2005,"Both",5184,24.27918,0.16213,0.03725,0.12255,0.16236,0.35793,0.00994,0.01053,0.04321,0.02122,0.02599,0.00578,0.00528,0.01738,0.00616,0.01232,0
"BDI",2006,"Both",4686,21.57818,0.1605,0.03249,0.12181,0.1537,0.34112,0.01077,0.00961,0.05715,0.02444,0.03054,0.00859,0.00684,0.02267,0.00088,0.01841,5e-04
"BDI",2007,"Both",4301,19.20202,0.15858,0.02798,0.12362,0.13268,0.33218,0.01084,0.00382,0.07185,0.02761,0.03502,0.01208,0.00871,0.0285,0.00018,0.02622,0.00012
"BDI",2008,"Both",4171,17.80221,0.1532,0.02313,0.12384,0.09903,0.32125,0.01007,0.0257,0.08256,0.02935,0.03793,0.01537,0.01046,0.03296,0.00101,0.03391,0.00023
"BDI",2009,"Both",4047,16.39952,0.14711,0.02032,0.12445,0.09434,0.31198,0.00948,0.02577,0.08878,0.03043,0.03952,0.01818,0.01204,0.03625,0.00074,0.04062,0
"BDI",2010,"Both",3999,15.29882,0.14185,0.01753,0.12582,0.09382,0.30773,0.00936,0.02138,0.09109,0.03108,0.04001,0.0203,0.01345,0.03856,0.00223,0.04554,0.00025
"BDI",2011,"Both",4025,14.54681,0.13788,0.01511,0.12725,0.09444,0.30685,0.01063,0.02049,0.09012,0.0315,0.03971,0.02173,0.0146,0.03997,0.00109,0.04832,0.00034
"BDI",2012,"Both",4055,13.85921,0.13388,0.01375,0.12928,0.11339,0.30618,0.01045,0.00758,0.08711,0.0317,0.03861,0.02246,0.01544,0.04077,0.00033,0.04905,0
"BDI",2013,"Both",4149,13.42917,0.13183,0.01158,0.13251,0.11848,0.30967,0.00966,0.00314,0.0841,0.03193,0.03742,0.02291,0.01618,0.04146,0.00028,0.04885,0
"BDI",2014,"Both",4325,13.28418,0.12752,0.01062,0.13105,0.13031,0.30245,0.01009,0.0137,0.07902,0.03118,0.03513,0.02253,0.01634,0.04079,0.00018,0.04682,0.00226
"BDI",2015,"Both",4424,12.91004,0.12682,0.00928,0.13242,0.14044,0.30119,0.01027,0.00389,0.07528,0.03105,0.03326,0.02247,0.01671,0.04072,0.00991,0.04541,0.00088
"BDI",2016,"Both",4534,12.67504,0.12486,0.00763,0.13227,0.16571,0.29439,0.00918,0.00431,0.0706,0.03057,0.03069,0.02212,0.01681,0.04013,0.00665,0.04341,0.00065
"BDI",2017,"Both",4606,12.40424,0.12417,0.00728,0.13241,0.18328,0.28725,0.00877,0.00474,0.06718,0.03042,0.02852,0.0221,0.0171,0.04001,0.00444,0.04216,0.00016
"BDI",2018,"Both",4616,12.04735,0.12028,0.00622,0.1285,0.21829,0.27267,0.0097,0.00303,0.06248,0.02983,0.02593,0.02181,0.01698,0.03914,0.0047,0.04046,0
"BDI",2019,"Both",4697,11.93992,0.11772,0.00529,0.12588,0.21581,0.26303,0.01051,0.02497,0.06119,0.02988,0.02453,0.02219,0.01727,0.03956,0.00155,0.04035,0.00026
"BDI",2020,"Both",4531,11.31594,0.11805,0.00481,0.12646,0.23003,0.26093,0.01089,0.00525,0.0625,0.03067,0.02435,0.02331,0.01801,0.04111,0.00158,0.04189,0.00016
"BDI",2021,"Both",4419,10.93849,0.11767,0.00405,0.12629,0.22944,0.25883,0.01117,0.00168,0.06418,0.03135,0.02445,0.02446,0.01865,0.04251,0.00158,0.0437,0
"BEL",2000,"Both",85,0.68932,0,0.01525,0.01403,0,0.04331,0.01525,0,0.2483,0.01403,0,0.19218,0.20674,0.08831,0,0.16259,0
"BEL",2001,"Both",81,0.6626,0,0,0.01065,0,0.0819,0,0,0.2064,0.02131,0,0.19852,0.26022,0.03977,0,0.18124,0
"BEL",2002,"Both",76,0.6373,0,0,0.01118,0,0.04368,0,0,0.25345,0.128,0,0.17368,0.14066,0.02132,0,0.22803,0
"BEL",2003,"Both",73,0.61314,0,0,0.01748,0,0.07175,0,0,0.2668,0.10854,0.01839,0.21253,0.19778,0.01748,0,0.08924,0
"BEL",2004,"Both",70,0.59037,0,0,0.03394,0,0.08507,0,0,0.21991,0.06833,0.01674,0.2371,0.09394,0.01842,0,0.22656,0
"BEL",2005,"Both",67,0.56902,0,0,0.02468,0,0.06169,0,0,0.30853,0.04933,0,0.25924,0.07401,0.01232,0,0.2102,0
"BEL",2006,"Both",65,0.54911,0,0,0.0162,0,0.06528,0,0,0.16435,0.03287,0.01667,0.29491,0.21343,0.0162,0,0.18009,0
"BEL",2007,"Both",63,0.53046,0,0,0,0,0.03512,0,0,0.35018,0.09692,0,0.19145,0.10779,0.03626,0,0.18228,0
"BEL",2008,"Both",61,0.51311,0,0,0,0,0.0462,0,0,0.37169,0.0462,0.01505,0.25026,0.12139,0.06707,0,0.08214,0
"BEL",2009,"Both",59,0.49673,0,0,0.07293,0,0.03687,0,0,0.19082,0.04845,0.03687,0.29826,0.11144,0.05521,0,0.14913,0
"BEL",2010,"Both",58,0.48124,0,0.02087,0.02087,0,0.08119,0,0,0.22769,0.0833,0,0.28303,0.13163,0.09488,0,0.05653,0
"BEL",2011,"Both",56,0.4667,0,0,0.03312,0,0.03312,0,0,0.22758,0.03998,0.03002,0.24376,0.21824,0.04195,0,0.13222,0
"BEL",2012,"Both",56,0.45282,0,0,0.03216,0,0.03216,0,0,0.4023,0.04792,0.01619,0.28964,0.02795,0,0,0.15169,0
"BEL",2013,"Both",55,0.43951,0.01713,0,0,0,0.1186,0,0,0.2847,0.01713,0.01648,0.26757,0.12193,0.03454,0,0.12193,0
"BEL",2014,"Both",55,0.42676,0.02318,0,0,0,0,0,0,0.2602,0.04766,0,0.3581,0.1112,0.02273,0,0.17694,0
"BEL",2015,"Both",54,0.41439,0,0,0,0,0.08682,0,0,0.33015,0.0708,0,0.26047,0.06852,0.01593,0,0.1673,0
"BEL",2016,"Both",53,0.40251,0.01716,0,0.03253,0,0.06506,0,0,0.28742,0.09581,0,0.26847,0.14013,0.01488,0,0.07854,0
"BEL",2017,"Both",52,0.39085,0.01345,0,0.01084,0,0.05063,0,0,0.29259,0.07142,0,0.29568,0.10662,0.01784,0,0.14093,0
"BEL",2018,"Both",51,0.37965,0.01345,0,0.01084,0,0.05063,0,0,0.29259,0.07142,0,0.29568,0.10662,0.01784,0,0.14093,0
"BEL",2019,"Both",49,0.36868,0.01345,0,0.01084,0,0.05063,0,0,0.29259,0.07142,0,0.29568,0.10662,0.01784,0,0.14093,0
"BEL",2020,"Both",47,0.35786,0.01345,0,0.01084,0,0.05063,0,0,0.29259,0.07142,0,0.29568,0.10662,0.01784,0,0.14093,0
"BEL",2021,"Both",45,0.34685,0.01345,0,0.01084,0,0.05063,0,0,0.29259,0.07142,0,0.29568,0.10662,0.01784,0,0.14093,0
"BEN",2000,"Both",6401,30.35405,0.11589,0.00652,0.0727,0.1303,0.15143,0.00392,0.37573,0.04584,0.01746,0.01291,0.00904,0.02242,0.02357,1e-05,0.01227,0
"BEN",2001,"Both",4756,21.90779,0.14423,0.00984,0.09157,0.23564,0.19701,0.00543,0.13902,0.05364,0.02258,0.01534,0.01184,0.02893,0.03,2e-05,0.01491,0
"BEN",2002,"Both",4937,22.13527,0.13317,0.0103,0.08561,0.26163,0.18954,0.005,0.15568,0.04516,0.02123,0.01314,0.01125,0.02754,0.0277,0,0.01305,0
"BEN",2003,"Both",4316,18.85798,0.14517,0.01262,0.09471,0.34151,0.2126,0.00553,0.02043,0.04423,0.0234,0.01306,0.01248,0.03098,0.02998,0,0.01329,0
"BEN",2004,"Both",4336,18.54929,0.14339,0.01325,0.09652,0.34305,0.21993,0.00519,0.01932,0.03814,0.02366,0.01164,0.01252,0.03189,0.02941,0,0.0121,0
"BEN",2005,"Both",4324,18.13917,0.14193,0.01398,0.09971,0.33975,0.22897,0.00491,0.01437,0.03426,0.02429,0.01074,0.01281,0.0333,0.0295,0,0.01148,0
"BEN",2006,"Both",4363,17.86667,0.13915,0.01451,0.10349,0.32431,0.23932,0.00455,0.0171,0.03219,0.02523,0.01035,0.01335,0.03493,0.03011,0,0.01143,0
"BEN",2007,"Both",4417,17.65252,0.13598,0.01473,0.1072,0.2981,0.25102,0.00452,0.02513,0.03194,0.02629,0.01056,0.01424,0.03689,0.03109,3e-05,0.01206,2e-04
"BEN",2008,"Both",4593,17.86779,0.13038,0.01515,0.10858,0.25791,0.25719,0.00407,0.05636,0.03373,0.02646,0.01128,0.01514,0.0383,0.03171,0,0.01339,0.00036
"BEN",2009,"Both",4568,17.26549,0.12992,0.01588,0.11457,0.22794,0.27473,0.00437,0.04468,0.03842,0.02778,0.01288,0.01693,0.04159,0.03408,2e-05,0.01601,0.00022
"BEN",2010,"Both",4465,16.3867,0.13112,0.01529,0.12256,0.2026,0.29717,0.00491,0.01594,0.04432,0.02913,0.01485,0.01897,0.04577,0.03683,0,0.01943,0.0011
"BEN",2011,"Both",4475,15.92942,0.12845,0.01404,0.12933,0.17572,0.31145,0.00423,0.01174,0.0487,0.02946,0.0162,0.02027,0.04931,0.03864,0,0.02247,0
"BEN",2012,"Both",4495,15.52561,0.1245,0.01318,0.13602,0.15394,0.32248,0.00472,0.0106,0.04992,0.02959,0.01667,0.02093,0.05289,0.03992,0,0.02455,1e-04
"BEN",2013,"Both",4546,15.28479,0.12026,0.01176,0.14173,0.13719,0.32764,0.0048,0.01972,0.04885,0.02918,0.01632,0.02095,0.05577,0.04034,0,0.0255,0
"BEN",2014,"Both",4557,14.94824,0.11816,0.01069,0.14745,0.12741,0.33126,0.00458,0.0229,0.04698,0.0291,0.01565,0.02087,0.05851,0.04093,0,0.02551,0
"BEN",2015,"Both",4442,14.21613,0.12108,0.01038,0.15458,0.12642,0.33857,0.00472,0.00084,0.04649,0.03025,0.01531,0.02149,0.06147,0.04277,3e-05,0.02561,0
"BEN",2016,"Both",4422,13.82135,0.12271,0.00986,0.15338,0.12594,0.33141,0.00499,0.00068,0.04986,0.03107,0.01512,0.02207,0.06151,0.04536,0.00017,0.02586,0
"BEN",2017,"Both",4410,13.44971,0.12498,0.00896,0.14838,0.12607,0.32115,0.00559,0.00121,0.05634,0.03197,0.01541,0.02307,0.06135,0.04877,0.00012,0.02665,0
"BEN",2018,"Both",4467,13.26467,0.12456,0.00862,0.1406,0.12332,0.30357,0.0049,0.01613,0.06547,0.03229,0.0158,0.02409,0.06043,0.05223,4e-05,0.02795,0
"BEN",2019,"Both",4428,12.77307,0.12533,0.00877,0.13572,0.12155,0.29263,0.00448,0.00849,0.07821,0.03294,0.01663,0.02578,0.06187,0.05703,6e-05,0.03051,0
"BEN",2020,"Both",4390,12.29179,0.12604,0.00819,0.13281,0.11991,0.28739,0.00452,0.00046,0.08591,0.0334,0.01723,0.02733,0.06429,0.06002,6e-05,0.03244,0
"BEN",2021,"Both",4404,11.96117,0.12453,0.0073,0.12986,0.11743,0.28107,0.00451,0.00338,0.09049,0.03358,0.01737,0.02846,0.06617,0.06205,6e-05,0.03375,0
"BFA",2000,"Both",9659,26.81416,0.12892,0.01701,0.12951,0.28487,0.23003,0.00387,0.13616,0.00902,0.0075,0.00486,0.00249,0.0286,0.01256,1e-05,0.00461,0
"BFA",2001,"Both",8724,23.61847,0.13611,0.01838,0.14357,0.3149,0.25379,0.00453,0.04411,0.01132,0.01018,0.00544,0.00323,0.03186,0.0171,0,0.0055,0
"BFA",2002,"Both",8379,22.09682,0.13499,0.01854,0.14902,0.32145,0.26321,0.00499,0.00916,0.01366,0.01297,0.00587,0.004,0.03354,0.02189,0.00037,0.00634,0
"BFA",2003,"Both",8329,21.38372,0.13097,0.01792,0.14922,0.31161,0.26507,0.00504,0.00879,0.01637,0.01549,0.00635,0.00481,0.03455,0.02648,1e-05,0.0073,0
"BFA",2004,"Both",8198,20.46883,0.13053,0.01759,0.14983,0.30246,0.26959,0.00509,0.00042,0.01892,0.01774,0.00702,0.00575,0.03633,0.03033,3e-05,0.00839,0
"BFA",2005,"Both",8138,19.74619,0.1292,0.01747,0.14897,0.29233,0.26968,0.00472,0.00137,0.02129,0.01967,0.00757,0.00668,0.03791,0.03372,0,0.00941,0
"BFA",2006,"Both",8141,19.19514,0.12646,0.01694,0.1466,0.28486,0.26428,0.00406,0.0114,0.02299,0.02127,0.00776,0.00752,0.03906,0.03668,2e-05,0.01009,0
"BFA",2007,"Both",8088,18.53045,0.12454,0.016,0.14406,0.28528,0.25762,0.00405,0.01554,0.02372,0.02275,0.00761,0.00827,0.04023,0.03927,0,0.01035,7e-04
"BFA",2008,"Both",7947,17.66621,0.12437,0.01532,0.14278,0.29337,0.2522,0.00444,0.00642,0.02506,0.02441,0.00742,0.00908,0.04162,0.04273,7e-05,0.01063,8e-05
"BFA",2009,"Both",8332,17.94364,0.11735,0.01383,0.13256,0.28251,0.2313,0.00406,0.05922,0.02491,0.02422,0.00683,0.00933,0.04041,0.04308,0,0.01028,0.00012
"BFA",2010,"Both",8176,17.04196,0.11981,0.01183,0.13152,0.28625,0.23099,0.00423,0.0449,0.02761,0.02554,0.00707,0.0104,0.04217,0.04637,1e-05,0.01107,0.00022
"BFA",2011,"Both",7948,15.99889,0.12481,0.01145,0.13274,0.28626,0.23534,0.00401,0.01612,0.03299,0.02736,0.0079,0.01207,0.04495,0.05111,7e-05,0.01283,0
"BFA",2012,"Both",9089,17.63649,0.11066,0.00917,0.11428,0.23665,0.20711,0.00369,0.13783,0.03375,0.02488,0.00782,0.01205,0.04132,0.04744,5e-05,0.01308,0.00023
"BFA",2013,"Both",7917,14.81774,0.12761,0.00977,0.13049,0.24915,0.24204,0.00422,0.00758,0.04611,0.02953,0.01043,0.01583,0.05108,0.05801,7e-05,0.01806,2e-05
"BFA",2014,"Both",7887,14.26039,0.12638,0.0089,0.13172,0.22523,0.24911,0.00434,0.00327,0.05201,0.03028,0.01187,0.01777,0.05666,0.06089,0.00021,0.02137,0
"BFA",2015,"Both",7931,13.87744,0.12155,0.0084,0.13404,0.19958,0.25475,0.00435,0.0109,0.0539,0.03007,0.01275,0.01906,0.06436,0.06177,0.00013,0.02429,1e-04
"BFA",2016,"Both",7881,13.38168,0.11567,0.00758,0.13802,0.17718,0.26063,0.00432,0.0107,0.05635,0.02957,0.01335,0.0201,0.0746,0.06355,0.00043,0.02776,0.00018
"BFA",2017,"Both",7879,13.01239,0.10937,0.00677,0.14218,0.16007,0.264,0.00446,0.01535,0.05525,0.02883,0.01325,0.02059,0.08503,0.06384,0.00072,0.03026,3e-05
"BFA",2018,"Both",8107,13.04894,0.10028,0.00583,0.14087,0.14253,0.25513,0.00398,0.05076,0.0531,0.02721,0.01249,0.02027,0.09156,0.06247,0.00195,0.03158,0
